Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:30,02:20,03h 50m,508.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Rinku Travels,A/C Seater / Sleeper (2+1),21:45,02:00,04h 15m,500.0,5 Seats available,1.0,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:30,04h 00m,799.0,5 Seats available,1.9,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),23:55,04:30,04h 35m,599.0,35 Seats available,2.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,900.0,10 Seats available,3.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,19:30,00:50,05h 20m,800.0,34 Seats available,3.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),20:00,00:57,04h 57m,799.0,10 Seats available,4.5,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Jai Shrinath Ji Ki Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:10,01:50,04h 40m,400.0,3 Seats available,3.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,02:19,04h 49m,849.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Babu Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,01:45,04h 15m,649.0,15 Seats available,4.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samreen Travels,AC Sleeper (2+1),21:30,01:55,04h 25m,650.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Betwa Tourist Bus service,NON A/C Sleeper (2+1),21:55,01:45,03h 50m,699.0,30 Seats available,5.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,02:20,04h 20m,799.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),22:00,02:00,04h 00m,599.0,18 Seats available,3.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),21:15,05:35,08h 20m,799.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:15,05:35,08h 20m,799.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,799.0,18 Seats available,4.7,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,799.0,18 Seats available,4.7,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:30,03:44,06h 14m,600.0,10 Seats available,4.2,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,03:45,05h 45m,649.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),20:30,02:15,05h 45m,599.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
FlixBus,Bharat Benz A/C Sleeper (2+1),20:30,02:40,06h 10m,1002.68,11 Seats available,4.3,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02:15,06h 15m,513.0,12 Seats available,5.0,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,01:05,06h 05m,991.0,4 Seats available,4.0,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:40,00:59,05h 19m,699.0,12 Seats available,5.0,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),21:00,02:30,05h 30m,549.0,18 Seats available,3.5,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:55,00:50,04h 55m,499.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Anshi Raj Shree Travels,A/C Seater / Sleeper (2+1),18:50,23:00,04h 20m,799.0,8 Seats available,3.9,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow,Gorakhpur (uttar pradesh) to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,647.0,12 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
UPSRTC - MHB0132,Ordinary Non AC Seater 2+3,20:22,00:19,03h 57m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - MHB0059,Ordinary Non AC Seater 2+3,20:25,22:15,01h 50m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,20:30,23:30,03h 00m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0061,Ordinary Non AC Seater 2+3,20:45,22:45,02h 00m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0017,Ordinary Non AC Seater 2+3,21:01,23:02,02h 01m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0065,Ordinary Non AC Seater 2+3,21:15,23:15,02h 00m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - MHB0248,Ordinary Non AC Seater 2+3,21:25,00:02,02h 37m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - JHD0026,Ordinary Non AC Seater 2+3,21:30,01:01,03h 31m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - HMR0030,Ordinary Non AC Seater 2+3,22:01,01:00,02h 59m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0135,Ordinary Non AC Seater 2+3,22:36,01:32,02h 56m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - KSH0137,Ordinary Non AC Seater 2+3,23:16,02:15,02h 59m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - BLP0097,Ordinary Non AC Seater 2+3,23:55,02:30,02h 35m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
UPSRTC - AKP0219,Ordinary Non AC Seater 2+3,23:59,02:47,02h 48m,183.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Samreen Travels,AC Sleeper (2+1),19:00,21:30,02h 30m,750.0,19 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,23:45,02h 15m,650.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/lucknow-to-kanpur,Lucknow to Kanpur (Uttar Pradesh)
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,04:15,07h 15m,450.0,12 Seats available,1.6,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),19:30,02:15,06h 45m,550.0,5 Seats available,1.8,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,04:10,07h 30m,810.0,1 Seat available,4.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,750.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,AC Sleeper (2+1),20:30,03:30,07h 00m,900.0,4 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
KANAHAIYA TOUR & TRAVELS,A/C Seater (2+3),23:00,06:30,07h 30m,3000.0,36 Seats available,5.0,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,20:00,22:10,02h 10m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,20:07,23:55,03h 48m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,20:16,01:24,05h 08m,342.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ARY0006,Ordinary Non AC Seater 2+3,20:30,02:45,06h 15m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,20:30,01:40,05h 10m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31,01:40,05h 09m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - FKP0021,Ordinary Non AC Seater 2+3,21:30,02:44,05h 14m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - MNP0026,Ordinary Non AC Seater 2+3,21:31,01:59,04h 28m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,03:00,04h 58m,435.0,42 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - SKB0216,Ordinary Non AC Seater 2+3,22:44,04:30,05h 46m,369.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:48,06h 02m,648.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:45,05h 46m,999.0,3 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,01:36,04h 36m,799.0,5 Seats available,2.9,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
